lat,lon,year
10.237417,10.131667,2010
9.367552,9.968414,2010
8.746292,9.6081705,2010
9.054607,9.627554,2010
8.153564,9.201303,2010
7.74373,10.067541,2010
8.288197,10.567237,2010
7.2495394,10.162126,2010
7.264141,9.919659,2010
6.693237,9.224601,2010
7.6016507,5.000195,2010
7.31015,9.822583,2010
7.2642374,9.01304,2010
7.1849923,9.059834,2010
7.1325336,8.899284,2010
7.5235076,8.465678,2010
7.5151467,8.104561,2010
7.181535,8.123883,2010
6.850522,8.445168,2010
6.691181,8.135102,2010
6.790471,8.21332,2010
7.636333,4.788573,2010
7.0247,7.8558826,2010
6.4564652,7.925484,2010
6.3748403,7.958727,2010
6.6566195,8.200039,2010
6.3975153,8.383412,2010
6.7162824,8.947615,2010
6.80039,8.927031,2010
6.8893714,8.930423,2010
6.6910863,9.176024,2010
6.5003853,9.146471,2010
7.7579956,4.561151,2010
6.5057983,8.870162,2010
6.486759,9.157917,2010
5.9484377,8.912094,2010
6.158491,8.366494,2010
6.135723,8.190444,2010
6.291126,8.244123,2010
6.323147,8.116086,2010
6.328518,7.9232264,2010
6.150622,7.9450407,2010
6.098419,7.806015,2010
8.679847,3.3973536,2010
7.752683,4.554025,2010
5.902391,7.881085,2010
5.817367,8.088498,2010
5.934346,8.147026,2010
5.078269,7.911627,2010
5.0564656,7.9186234,2010
5.0115905,7.9496264,2010
5.10749,8.182433,2010
5.0507393,8.339414,2010
5.053988,8.4224205,2010
4.7633915,7.936596,2010
7.7563457,4.549482,2010
4.8273253,8.082669,2010
4.9211154,8.026853,2010
4.9344764,7.967329,2010
4.864651,7.8499494,2010
4.964663,7.804704,2010
4.9479146,7.758319,2010
4.688179,7.708755,2010
4.811528,7.1354,2010
4.7878633,7.1075387,2010
4.76076,7.164997,2010
7.4973936,4.5376973,2010
4.747006,7.3037167,2010
4.8499165,7.371449,2010
4.663797,7.3323646,2010
4.4592605,7.286584,2010
4.6239634,7.771682,2010
4.7437553,6.7771,2010
4.7758965,6.8395867,2010
4.767581,6.9882274,2010
4.78376,7.0209684,2010
4.8391137,6.977275,2010
7.425423,4.552134,2010
4.8079433,6.9730515,2010
4.8600183,7.058599,2010
4.8761907,6.831238,2010
4.7539434,6.728837,2010
4.828221,6.6556582,2010
5.014172,6.54475,2010
4.937116,6.364227,2010
4.7072816,6.088103,2010
4.789739,6.3079123,2010
4.9642534,5.771544,2010
7.469977,4.5664997,2010
4.328719,6.3081717,2010
8.621819,10.81495,2010
8.825399,11.179084,2010
8.30267,12.044434,2010
8.959371,12.154314,2010
9.356681,12.173163,2010
10.271071,13.307731,2010
10.268674,13.23861,2010
10.283291,12.887047,2010
10.194152,12.456068,2010
7.244896,4.8316684,2010
9.692965,12.639585,2010
10.277289,12.202428,2010
10.158195,11.469376,2010
9.917938,11.689417,2010
9.681996,11.826951,2010
9.486183,11.739421,2010
9.332879,11.781967,2010
9.06399,11.695007,2010
9.582909,11.186991,2010
9.187168,11.253141,2010
7.2154136,4.947545,2010
9.30881,11.145171,2010
9.822823,10.900788,2010
9.764297,11.300709,2010
9.860157,11.199743,2010
10.305662,11.16888,2010
10.296062,11.185123,2010
11.501207,10.7607565,2010
11.756765,11.971004,2010
10.483945,11.396633,2010
10.484651,12.356298,2010
6.928557,4.7940288,2010
10.577058,12.176465,2010
10.702117,13.441747,2010
12.069167,12.866711,2010
11.833242,13.105498,2010
11.791316,13.148175,2010
12.484247,13.1824665,2010
12.733983,11.821724,2010
12.30312,11.904907,2010
12.037914,10.823996,2010
12.76624,10.856176,2010
6.4940534,4.7411313,2010
12.841844,10.926891,2010
12.886029,11.061336,2010
12.671809,13.630725,2010
12.888358,10.458005,2010
12.856999,10.565703,2010
12.682326,10.423478,2010
13.115537,10.044915,2010
12.28717,9.717227,2010
12.341679,9.645713,2010
11.978902,9.20492,2010
6.790276,4.4881754,2010
12.079512,10.055504,2010
12.4380665,10.032281,2010
12.079602,10.295722,2010
11.800548,10.195277,2010
11.85712,9.970029,2010
11.499152,10.07132,2010
11.44792,10.574228,2010
11.316684,10.460044,2010
10.654603,10.473764,2010
10.90772,10.024638,2010
9.058589,3.5503209,2010
7.0253625,4.659176,2010
10.854792,9.805784,2010
11.542915,9.257031,2010
11.441262,9.470079,2010
11.395246,9.474481,2010
11.849235,9.464699,2010
11.581686,9.263831,2010
11.918636,9.260121,2010
11.864287,8.997959,2010
11.899691,8.601175,2010
11.89829,8.4905,2010
6.6541324,3.8375814,2010
11.524149,8.632568,2010
11.543299,8.56002,2010
11.559592,9.018758,2010
10.777027,9.172612,2010
11.1419325,8.813295,2010
11.554453,7.859268,2010
11.257299,8.181483,2010
11.261648,8.373807,2010
11.878557,8.447937,2010
11.829167,7.9195013,2010
6.813851,3.9216783,2010
12.683845,7.9332485,2010
12.481092,8.160652,2010
12.562536,8.313785,2010
12.148326,8.36707,2010
12.215768,8.238843,2010
12.047931,8.4714575,2010
11.987756,8.529767,2010
12.647582,8.894074,2010
12.52351,8.550163,2010
12.698645,8.622388,2010
6.9460764,3.9164896,2010
12.706092,8.2543125,2010
13.2028055,7.721468,2010
12.779411,7.6497717,2010
12.721361,7.464851,2010
12.96762,7.5804276,2010
12.944089,7.2333155,2010
12.536034,6.785464,2010
12.505792,6.5862327,2010
12.284996,6.5870767,2010
12.1467705,6.6460385,2010
7.0088716,3.8046165,2010
12.081616,7.4209948,2010
12.33709,7.3436904,2010
12.400219,7.4124203,2010
12.445466,7.491148,2010
12.252801,7.619141,2010
11.805939,7.616816,2010
11.803365,7.645384,2010
11.609419,7.561228,2010
11.659794,7.2941594,2010
11.506503,7.435587,2010
7.3889284,3.894828,2010
11.415935,7.26466,2010
11.30076,7.3936725,2010
11.305466,7.7339015,2010
11.060831,7.708979,2010
10.541243,7.442853,2010
11.843363,7.0715256,2010
11.871888,6.03096,2010
11.288002,5.9197807,2010
11.386042,6.352998,2010
10.885734,5.862467,2010
7.318043,3.895131,2010
10.916905,5.8428683,2010
11.101729,5.2633286,2010
11.302043,5.5084286,2010
12.420465,6.2286525,2010
13.081332,5.2811136,2010
12.963818,5.1988187,2010
13.339896,5.2144804,2010
13.714248,5.557553,2010
13.555542,6.246647,2010
12.771417,4.8238516,2010
7.300815,3.8689833,2010
12.537308,4.157784,2010
12.449797,4.190278,2010
12.6613865,3.9016693,2010
12.319907,4.344709,2010
12.688429,4.7990212,2010
12.153873,4.8474474,2010
12.141165,4.983891,2010
11.61502,4.541563,2010
11.293493,4.781944,2010
11.110619,4.5804787,2010
7.372005,3.9177032,2010
11.846711,3.6652944,2010
7.35809,3.9162304,2010
8.654959,2.9690845,2010
7.3991785,3.9194875,2010
7.3964896,3.9818227,2010
7.3582883,3.9598513,2010
7.3735538,3.9890058,2010
7.358932,4.3950224,2010
7.3794613,4.1727076,2010
7.377868,4.183055,2010
7.6342497,4.254447,2010
7.431634,3.951272,2010
7.534368,3.9269333,2010
9.645483,3.9510663,2010
7.523762,3.8949378,2010
7.5863976,3.563824,2010
7.546856,3.5392106,2010
7.1704907,3.3352563,2010
7.209552,3.0194826,2010
6.4555483,3.1662652,2010
6.507201,3.1920147,2010
6.5018945,3.2411757,2010
6.476694,3.3508205,2010
6.4983773,3.3890498,2010
8.510695,4.5352216,2010
6.534334,3.3875704,2010
6.4929624,3.3188598,2010
6.4967804,3.3163726,2010
6.6303654,3.3181634,2010
6.6453066,3.3056085,2010
6.598943,3.3282995,2010
6.6010637,3.3079298,2010
6.5889096,3.3787022,2010
6.667944,3.3227863,2010
6.690623,3.2937748,2010
8.501869,4.549156,2010
6.6533017,3.2689357,2010
6.7074494,3.287681,2010
6.70773,3.2422025,2010
7.0132875,3.5581496,2010
6.962235,3.654475,2010
6.603851,3.4960222,2010
6.5004525,3.596909,2010
6.219698,4.658014,2010
6.0158424,4.882543,2010
5.5161037,5.708096,2010
8.4871,4.5553613,2010
6.191555,5.061456,2010
6.336651,5.596744,2010
6.356714,5.634779,2010
6.317234,5.6575785,2010
6.3099527,5.698529,2010
5.750045,6.000579,2010
6.115543,6.176619,2010
6.127198,6.1949167,2010
6.1350875,6.2795153,2010
5.923502,6.265306,2010
7.9577327,3.1507306,2015
7.981533,3.5934772,2015
8.5055485,4.4877696,2015
5.493037,6.220869,2015
5.6281977,5.923684,2015
5.547115,5.816893,2015
5.4978514,5.821879,2015
5.418683,5.757085,2015
5.14157,6.078376,2015
5.2695913,6.3040576,2015
5.1460166,6.6162233,2015
5.2562585,6.619414,2015
5.680625,6.4106026,2015
9.089459,3.7867172,2015
5.6648884,7.04133,2015
5.6794357,7.082503,2015
5.522382,7.049315,2015
5.443157,7.0525374,2015
5.375436,7.0873322,2015
5.2879567,6.993969,2015
5.325696,6.896722,2015
5.0801497,6.816851,2015
5.3152485,7.4334345,2015
5.1420326,7.374716,2015
8.129996,4.3959856,2015
5.1142178,7.374596,2015
5.0903735,7.3662076,2015
5.1534195,7.593182,2015
5.0885835,7.7385864,2015
5.276399,7.721572,2015
5.385203,7.527887,2015
5.555554,7.6110296,2015
5.535456,7.5315356,2015
5.6567273,7.3227534,2015
5.5622067,7.340725,2015
7.8632097,3.9191372,2015
5.590931,7.36813,2015
5.350866,7.4018893,2015
5.500026,7.201422,2015
5.458686,7.2220173,2015
5.5424304,7.188497,2015
5.72024,7.2410617,2015
5.8373723,7.1528187,2015
5.918928,7.422498,2015
5.6986146,7.5194993,2015
5.7712116,7.776873,2015
7.8762336,4.133592,2015
5.976971,7.695424,2015
5.9234557,7.549987,2015
6.24319,7.617182,2015
6.285245,7.3159757,2015
6.1013775,7.189887,2015
6.294877,7.064169,2015
6.2415376,6.9368286,2015
6.307073,6.9701753,2015
6.313164,6.9651613,2015
6.354015,6.8382545,2015
7.846303,4.5222664,2015
6.112975,6.7727113,2015
6.1285243,6.7718754,2015
6.138309,6.7930927,2015
6.0726256,6.839326,2015
6.105267,6.9171543,2015
6.124536,6.949624,2015
6.1308093,6.952686,2015
6.1677904,7.006689,2015
6.0255785,7.028515,2015
6.004201,7.0571218,2015
7.7698164,4.5625167,2015
5.9877605,7.0918345,2015
5.9243374,6.9901414,2015
5.917763,7.087374,2015
5.8341947,7.0178065,2015
5.746314,6.987417,2015
5.824981,6.8672423,2015
5.788823,6.913996,2015
5.8705077,6.8976803,2015
5.984668,6.903046,2015
6.398851,6.5686913,2015
7.9085793,4.6873546,2015
6.443056,6.583245,2015
6.553322,7.02906,2015
6.366918,7.2244954,2015
6.6823936,7.2985196,2015
6.455502,7.4790587,2015
6.4704165,7.487631,2015
6.479427,7.7683244,2015
6.7858086,7.452649,2015
6.82743,7.4480023,2015
6.767937,7.6481586,2015
7.9312367,4.7199125,2015
6.9265966,7.532732,2015
6.98925,7.449727,2015
6.9497805,7.4785457,2015
6.9218917,7.3908806,2015
7.2389107,7.236592,2015
7.1112013,7.7424603,2015
7.131243,7.677143,2015
7.224677,7.7156873,2015
7.4888844,7.6508346,2015
7.543573,7.6143594,2015
8.430751,4.5739703,2015
7.655364,7.282271,2015
7.4589634,7.2695017,2015
7.5837293,6.1816072,2015
7.591869,6.233802,2015
7.6284275,5.7399344,2015
7.4784737,5.7386355,2015
7.2775054,6.275294,2015
6.6572633,6.262004,2015
6.4326797,6.197259,2015
7.038188,6.0658116,2015
8.328419,3.5612547,2015
8.184429,4.733938,2015
6.516337,5.6728296,2015
6.38063,5.5846114,2015
7.2999053,5.1701074,2015
7.258628,5.2072186,2015
7.464856,5.429391,2015
7.7229996,5.7230215,2015
7.6220636,5.37764,2015
7.496003,5.225057,2015
7.61627,5.205151,2015
8.101386,5.249425,2015
8.16655,4.983596,2015
7.9172444,5.7721124,2015
7.9806104,5.986961,2015
8.912397,6.079764,2015
9.037355,6.396907,2015
9.092378,6.0155883,2015
9.059789,5.994117,2015
9.07087,5.820798,2015
8.88738,5.466311,2015
8.745677,5.608124,2015
9.227705,5.698047,2015
8.041974,5.041212,2015
9.749818,5.622401,2015
10.430777,5.557358,2015
9.631349,6.3792753,2015
9.731663,5.797165,2015
9.63716,6.9221015,2015
9.664878,6.8735933,2015
9.56833,6.5496264,2015
9.456363,7.4049687,2015
9.199547,7.2099953,2015
9.149191,7.356565,2015
7.7731295,4.785983,2015
9.0342865,7.57819,2015
8.526888,7.5512376,2015
9.088167,7.315454,2015
9.099142,7.2796507,2015
8.171908,6.9180045,2015
8.085203,6.797468,2015
7.947948,7.849601,2015
7.735205,8.477535,2015
8.308513,9.008097,2015
8.479323,8.516336,2015
7.79738,4.778803,2015
8.612569,8.116396,2015
9.29201,7.842891,2015
9.2095375,8.47389,2015
9.742384,8.463139,2015
9.665954,7.959386,2015
10.37159,8.139708,2015
10.467719,8.538006,2015
9.893114,8.866831,2015
9.610028,8.878975,2015
9.648914,8.780616,2015
7.839902,4.9220004,2015
9.138028,8.750767,2015
9.128778,8.955435,2015
9.4177,9.07009,2015
9.388615,9.452313,2015
9.08325,9.875452,2015
9.275227,9.80628,2015
10.3669815,9.5027075,2015
10.286224,9.637663,2015
10.304397,9.846829,2015
10.074662,9.60864,2015
7.884189,5.008945,2015
10.237417,10.131667,2015
9.367552,9.968414,2015
8.746292,9.6081705,2015
9.054607,9.627554,2015
8.153564,9.201303,2015
7.74373,10.067541,2015
8.288197,10.567237,2015
7.2495394,10.162126,2015
7.264141,9.919659,2015
6.693237,9.224601,2015
7.6016507,5.000195,2015
7.31015,9.822583,2015
7.2642374,9.01304,2015
7.1849923,9.059834,2015
7.1325336,8.899284,2015
7.5235076,8.465678,2015
7.5151467,8.104561,2015
7.181535,8.123883,2015
6.850522,8.445168,2015
6.691181,8.135102,2015
6.790471,8.21332,2015
7.636333,4.788573,2015
7.0247,7.8558826,2015
6.4564652,7.925484,2015
6.3748403,7.958727,2015
6.6566195,8.200039,2015
6.3975153,8.383412,2015
6.7162824,8.947615,2015
6.80039,8.927031,2015
6.8893714,8.930423,2015
6.6910863,9.176024,2015
6.5003853,9.146471,2015
7.7579956,4.561151,2015
6.5057983,8.870162,2015
6.486759,9.157917,2015
5.9484377,8.912094,2015
6.158491,8.366494,2015
6.135723,8.190444,2015
6.291126,8.244123,2015
6.323147,8.116086,2015
6.328518,7.9232264,2015
6.150622,7.9450407,2015
6.098419,7.806015,2015
8.679847,3.3973536,2015
7.752683,4.554025,2015
5.902391,7.881085,2015
5.817367,8.088498,2015
5.934346,8.147026,2015
5.078269,7.911627,2015
5.0564656,7.9186234,2015
5.0115905,7.9496264,2015
5.10749,8.182433,2015
5.0507393,8.339414,2015
5.053988,8.4224205,2015
4.7633915,7.936596,2015
7.7563457,4.549482,2015
4.8273253,8.082669,2015
4.9211154,8.026853,2015
4.9344764,7.967329,2015
4.864651,7.8499494,2015
4.964663,7.804704,2015
4.9479146,7.758319,2015
4.688179,7.708755,2015
4.811528,7.1354,2015
4.7878633,7.1075387,2015
4.76076,7.164997,2015
7.4973936,4.5376973,2015
4.747006,7.3037167,2015
4.8499165,7.371449,2015
4.663797,7.3323646,2015
4.4592605,7.286584,2015
4.6239634,7.771682,2015
4.7437553,6.7771,2015
4.7758965,6.8395867,2015
4.767581,6.9882274,2015
4.78376,7.0209684,2015
4.8391137,6.977275,2015
7.425423,4.552134,2015
4.8079433,6.9730515,2015
4.8600183,7.058599,2015
4.8761907,6.831238,2015
4.7539434,6.728837,2015
4.828221,6.6556582,2015
5.014172,6.54475,2015
4.937116,6.364227,2015
4.7072816,6.088103,2015
4.789739,6.3079123,2015
4.9642534,5.771544,2015
7.469977,4.5664997,2015
4.328719,6.3081717,2015
8.621819,10.81495,2015
8.825399,11.179084,2015
8.30267,12.044434,2015
8.959371,12.154314,2015
9.356681,12.173163,2015
10.271071,13.307731,2015
10.268674,13.23861,2015
10.283291,12.887047,2015
10.194152,12.456068,2015
7.244896,4.8316684,2015
9.692965,12.639585,2015
10.277289,12.202428,2015
10.158195,11.469376,2015
9.917938,11.689417,2015
9.681996,11.826951,2015
9.486183,11.739421,2015
9.332879,11.781967,2015
9.06399,11.695007,2015
9.582909,11.186991,2015
9.187168,11.253141,2015
7.2154136,4.947545,2015
9.30881,11.145171,2015
9.822823,10.900788,2015
9.764297,11.300709,2015
9.860157,11.199743,2015
10.305662,11.16888,2015
10.296062,11.185123,2015
11.501207,10.7607565,2015
11.756765,11.971004,2015
10.483945,11.396633,2015
10.484651,12.356298,2015
6.928557,4.7940288,2015
10.577058,12.176465,2015
10.702117,13.441747,2015
12.069167,12.866711,2015
11.833242,13.105498,2015
11.791316,13.148175,2015
12.484247,13.1824665,2015
12.733983,11.821724,2015
12.30312,11.904907,2015
12.037914,10.823996,2015
12.76624,10.856176,2015
6.4940534,4.7411313,2015
12.841844,10.926891,2015
12.886029,11.061336,2015
12.671809,13.630725,2015
12.888358,10.458005,2015
12.856999,10.565703,2015
12.682326,10.423478,2015
13.115537,10.044915,2015
12.28717,9.717227,2015
12.341679,9.645713,2015
11.978902,9.20492,2015
6.790276,4.4881754,2015
12.079512,10.055504,2015
12.4380665,10.032281,2015
12.079602,10.295722,2015
11.800548,10.195277,2015
11.85712,9.970029,2015
11.499152,10.07132,2015
11.44792,10.574228,2015
11.316684,10.460044,2015
10.654603,10.473764,2015
10.90772,10.024638,2015
9.058589,3.5503209,2015
7.0253625,4.659176,2015
10.854792,9.805784,2015
11.542915,9.257031,2015
11.441262,9.470079,2015
11.395246,9.474481,2015
11.849235,9.464699,2015
11.918636,9.260121,2015
11.864287,8.997959,2015
11.92014,8.76261,2015
11.899691,8.601175,2015
11.89829,8.4905,2015
6.6541324,3.8375814,2015
11.524149,8.632568,2015
11.543299,8.56002,2015
11.559592,9.018758,2015
10.777027,9.172612,2015
11.1419325,8.813295,2015
11.554453,7.859268,2015
11.257299,8.181483,2015
11.261648,8.373807,2015
11.878557,8.447937,2015
11.829167,7.9195013,2015
6.813851,3.9216783,2015
12.683845,7.9332485,2015
12.481092,8.160652,2015
12.562536,8.313785,2015
12.148326,8.36707,2015
12.215768,8.238843,2015
12.047931,8.4714575,2015
11.987756,8.529767,2015
12.647582,8.894074,2015
12.52351,8.550163,2015
12.698645,8.622388,2015
6.9460764,3.9164896,2015
12.706092,8.2543125,2015
13.2028055,7.721468,2015
12.779411,7.6497717,2015
12.721361,7.464851,2015
12.96762,7.5804276,2015
12.944089,7.2333155,2015
12.536034,6.785464,2015
12.505792,6.5862327,2015
12.284996,6.5870767,2015
12.1467705,6.6460385,2015
7.0088716,3.8046165,2015
12.081616,7.4209948,2015
12.33709,7.3436904,2015
12.400219,7.4124203,2015
12.445466,7.491148,2015
12.252801,7.619141,2015
11.805939,7.616816,2015
11.803365,7.645384,2015
11.609419,7.561228,2015
11.659794,7.2941594,2015
11.506503,7.435587,2015
7.3889284,3.894828,2015
11.415935,7.26466,2015
11.30076,7.3936725,2015
11.305466,7.7339015,2015
11.060831,7.708979,2015
10.541243,7.442853,2015
11.843363,7.0715256,2015
11.871888,6.03096,2015
11.288002,5.9197807,2015
11.386042,6.352998,2015
10.885734,5.862467,2015
7.318043,3.895131,2015
10.916905,5.8428683,2015
11.101729,5.2633286,2015
11.302043,5.5084286,2015
12.420465,6.2286525,2015
13.081332,5.2811136,2015
12.963818,5.1988187,2015
13.339896,5.2144804,2015
13.714248,5.557553,2015
13.555542,6.246647,2015
12.771417,4.8238516,2015
7.300815,3.8689833,2015
12.537308,4.157784,2015
12.449797,4.190278,2015
12.6613865,3.9016693,2015
12.319907,4.344709,2015
12.688429,4.7990212,2015
12.153873,4.8474474,2015
12.141165,4.983891,2015
11.61502,4.541563,2015
11.293493,4.781944,2015
11.110619,4.5804787,2015
7.372005,3.9177032,2015
11.846711,3.6652944,2015
7.35809,3.9162304,2015
8.654959,2.9690845,2015
7.3991785,3.9194875,2015
7.3964896,3.9818227,2015
7.3582883,3.9598513,2015
7.3735538,3.9890058,2015
7.358932,4.3950224,2015
7.3794613,4.1727076,2015
7.377868,4.183055,2015
7.6342497,4.254447,2015
7.431634,3.951272,2015
7.534368,3.9269333,2015
9.645483,3.9510663,2015
7.523762,3.8949378,2015
7.5863976,3.563824,2015
7.546856,3.5392106,2015
7.1704907,3.3352563,2015
7.209552,3.0194826,2015
6.4555483,3.1662652,2015
6.507201,3.1920147,2015
6.5018945,3.2411757,2015
6.476694,3.3508205,2015
6.4983773,3.3890498,2015
8.510695,4.5352216,2015
6.534334,3.3875704,2015
6.4929624,3.3188598,2015
6.4967804,3.3163726,2015
6.6303654,3.3181634,2015
6.6453066,3.3056085,2015
6.598943,3.3282995,2015
6.6010637,3.3079298,2015
6.5889096,3.3787022,2015
6.667944,3.3227863,2015
6.690623,3.2937748,2015
8.501869,4.549156,2015
6.6533017,3.2689357,2015
6.7074494,3.287681,2015
6.70773,3.2422025,2015
7.0132875,3.5581496,2015
6.962235,3.654475,2015
6.603851,3.4960222,2015
6.5004525,3.596909,2015
6.219698,4.658014,2015
6.0158424,4.882543,2015
5.5161037,5.708096,2015
8.4871,4.5553613,2015
6.191555,5.061456,2015
6.336651,5.596744,2015
6.356714,5.634779,2015
6.317234,5.6575785,2015
6.3099527,5.698529,2015
5.750045,6.000579,2015
6.115543,6.176619,2015
6.127198,6.1949167,2015
6.1350875,6.2795153,2015
5.923502,6.265306,2015
-2.99639,36.01396,2008
-2.14105,35.74726,2008
-3.35091,36.89004,2008
-8.55092,34.83927,2008
-8.54986,35.33965,2008
-8.52116,35.35015,2008
-8.10367,36.50537,2008
-7.51307,36.44244,2008
-8.13215,36.66838,2008
-7.18549,37.55981,2008
-6.91555,37.84035,2008
-6.82198,37.66124,2008
-6.80069,37.64569,2008
-3.37513,36.68608,2008
-6.74183,37.66446,2008
-6.87541,37.59038,2008
-6.18398,37.71068,2008
-6.631,38.34793,2008
-6.9292,38.72658,2008
-6.92289,39.25573,2008
-6.92326,39.2553,2008
-6.87249,39.25865,2008
-6.87345,39.2765,2008
-6.88215,39.27343,2008
-3.38642,36.65679,2008
-6.88431,39.2472,2008
-6.91527,39.16346,2008
-6.87904,39.17003,2008
-6.75428,39.07978,2008
-6.79074,39.15376,2008
-6.86443,39.12887,2008
-6.86357,39.19025,2008
-6.81499,39.2002,2008
-6.79904,39.22717,2008
-6.82288,39.22634,2008
-3.37486,36.67036,2008
-6.85671,39.2534,2008
-6.83864,39.2408,2008
-6.85413,39.26045,2008
-6.8534,39.26469,2008
-6.86322,39.25945,2008
-6.85726,39.26981,2008
-6.83673,39.32035,2008
-6.83287,39.28047,2008
-6.79668,39.27009,2008
-6.80237,39.26147,2008
-3.20541,37.18751,2008
-6.81004,39.26061,2008
-6.80871,39.26418,2008
-6.81687,39.2546,2008
-6.82056,39.2575,2008
-6.81451,39.24692,2008
-6.80638,39.24568,2008
-6.79885,39.25601,2008
-6.79812,39.24748,2008
-6.79736,39.24054,2008
-6.79211,39.24647,2008
-3.32549,37.1601,2008
-6.77528,39.24372,2008
-6.76412,39.25102,2008
-6.78147,39.26946,2008
-6.78574,39.26777,2008
-6.78729,39.26828,2008
-6.78935,39.27662,2008
-6.78037,39.22378,2008
-6.79489,39.2175,2008
-6.79006,39.20997,2008
-6.79612,39.20461,2008
-3.31003,37.06694,2008
-6.79749,39.1567,2008
-6.6974,39.1924,2008
-6.72952,39.21523,2008
-6.66244,39.18324,2008
-6.66645,39.07603,2008
-6.6839,39.10888,2008
-6.61633,38.79496,2008
-6.44118,38.90188,2008
-6.16068,39.19523,2008
-6.17375,39.20115,2008
-3.58986,36.97372,2008
-6.17353,39.20417,2008
-6.16794,39.21338,2008
-6.1663,39.21525,2008
-6.17622,39.23213,2008
-6.16637,39.23099,2008
-6.17187,39.2235,2008
-6.15414,39.21794,2008
-6.1642,39.21239,2008
-6.15899,39.20437,2008
-6.16132,39.198,2008
-3.55024,37.01334,2008
-6.14549,39.21454,2008
-6.12038,39.22726,2008
-6.05552,39.21773,2008
-6.1073,39.21884,2008
-6.0968,39.23536,2008
-6.0392,39.30673,2008
-6.09607,39.2952,2008
-6.16312,39.25049,2008
-6.19072,39.26815,2008
-6.19688,39.22027,2008
-3.58155,36.96759,2008
-6.20193,39.20952,2008
-6.21077,39.21368,2008
-6.20928,39.20999,2008
-6.18554,39.21664,2008
-6.29604,39.2918,2008
-6.44204,39.48952,2008
-6.41226,39.54842,2008
-6.16712,39.43732,2008
-6.835,39.32584,2008
-6.86236,39.34501,2008
-3.36413,35.80254,2008
-3.57457,36.93854,2008
-6.92036,39.3245,2008
-7.0995,39.43726,2008
-7.15794,39.52512,2008
-7.42397,39.10071,2008
-8.06122,39.15125,2008
-8.12542,39.21822,2008
-8.05018,39.73047,2008
-10.13092,39.99642,2008
-10.27434,40.18814,2008
-10.38659,39.98886,2008
-3.64001,37.65588,2008
-10.31199,40.14696,2008
-10.28557,40.19746,2008
-10.33497,40.22398,2008
-11.31545,34.7863,2008
-11.17032,34.99647,2008
-11.49701,35.60763,2008
-11.01194,37.26911,2008
-10.93099,39.40372,2008
-10.62985,39.88157,2008
-10.7963,39.517,2008
-3.78653,37.71141,2008
-10.72779,39.40541,2008
-10.83349,39.38815,2008
-10.57839,39.36464,2008
-10.78343,39.1128,2008
-10.92088,39.29269,2008
-10.95055,39.27777,2008
-10.72217,38.80387,2008
-10.77808,38.76734,2008
-10.92023,38.47628,2008
-11.07245,37.31925,2008
-3.09666,37.63921,2008
-11.06224,37.30518,2008
-11.02628,37.36247,2008
-10.97143,37.39885,2008
-10.22432,37.87676,2008
-9.80098,37.89751,2008
-10.58353,38.0273,2008
-10.56733,38.92812,2008
-10.07181,38.93771,2008
-10.23872,38.92238,2008
-10.11432,39.24439,2008
-3.26311,37.57699,2008
-10.2345,39.28193,2008
-10.457,39.07662,2008
-10.4334,39.77963,2008
-10.29863,39.88513,2008
-10.04944,39.70264,2008
-9.99362,39.68323,2008
-9.92298,39.32835,2008
-10.02512,38.89016,2008
-9.10623,39.56222,2008
-8.92919,39.53435,2008
-3.30996,37.47369,2008
-8.74723,39.4152,2008
-8.57616,39.2325,2008
-8.82654,38.87871,2008
-9.59512,37.4031,2008
-8.73648,36.72077,2008
-8.66419,36.72074,2008
-10.54808,36.32186,2008
-10.09876,35.90295,2008
-10.79206,35.75554,2008
-10.60553,35.48898,2008
-3.33002,37.38288,2008
-10.56993,35.35346,2008
-10.98745,34.89339,2008
-11.10879,34.64217,2008
-10.56631,34.61723,2008
-10.08423,34.57979,2008
-10.07859,34.65861,2008
-9.06518,34.79321,2008
-9.28035,34.71855,2008
-9.42749,33.9739,2008
-9.15959,33.83051,2008
-3.19666,37.61538,2008
-8.97687,33.9532,2008
-9.16791,33.5433,2008
-8.9105,33.5714,2008
-8.89496,33.50245,2008
-9.13846,33.33795,2008
-9.24648,33.35499,2008
-9.47918,33.12928,2008
-9.27084,33.60054,2008
-9.63818,33.96001,2008
-9.82216,34.45354,2008
-3.11116,37.59644,2008
-9.43041,33.06619,2008
-9.14704,32.88021,2008
-7.37151,30.62583,2008
-7.53907,31.1187,2008
-7.64023,31.01597,2008
-7.65728,31.57944,2008
-8.72443,31.96701,2008
-7.9422,31.70183,2008
-8.42501,33.02092,2008
-8.89052,33.02123,2008
-5.01132,39.83066,2008
-8.88663,33.13468,2008
-8.69687,33.28856,2008
-8.44556,33.1464,2008
-8.63875,34.33124,2008
-7.78743,33.40737,2008
-7.81785,31.77559,2008
-5.62882,32.90013,2008
-6.34859,33.8467,2008
-5.95234,34.06207,2008
-4.96519,33.5119,2008
-3.37219,35.70721,2008
-5.14569,39.79803,2008
-4.40128,34.27271,2008
-4.22923,34.42704,2008
-4.20855,33.80453,2008
-4.55692,33.43841,2008
-4.38972,33.22707,2008
-5.04053,32.7996,2008
-5.11964,32.89586,2008
-5.36029,32.71774,2008
-4.57707,32.15588,2008
-5.11765,31.03582,2008
-5.17284,39.7788,2008
-6.35252,31.29021,2008
